Game,Rounds,P0 Score,P1 Score,Winner
0,7,52,108,1
1,7,147,50,0
2,4,67,102,1
3,8,49,110,1
4,6,103,63,0
5,5,50,103,1
6,5,112,2,0
7,8,101,92,0
8,5,100,9,0
9,7,74,104,1
10,8,43,102,1
11,7,68,110,1
12,6,36,112,1
13,6,21,100,1
14,5,11,117,1
15,4,0,105,1
16,9,80,119,1
17,9,66,105,1
18,9,116,80,0
19,8,109,28,0
20,8,92,109,1
21,5,8,132,1
22,5,32,101,1
23,11,128,94,0
24,9,61,106,1
