RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
10,true,0,112,63,7,30,4,7
14,true,0,119,75,6,26,3,7
10,true,1,24,101,34,10,7,3
11,true,1,87,129,60,1,10,1
9,true,1,59,103,17,10,3,4
8,true,0,101,27,10,16,4,6
11,true,0,187,72,0,66,0,10
8,true,0,110,21,9,35,3,10
8,true,0,116,19,5,28,2,6
7,true,0,124,9,7,34,3,7
