Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,63.0,73.0,5.47E-5,4.9741566
0,0,1,49.0,65.0,5.85E-5,5.1307477
0,0,2,22.0,43.0,8.28E-5,4.7128919
0,0,3,22.0,4.0,1.225E-4,2.740627
0,1,0,58.0,41.0,4.6E-5,4.4794611
0,1,1,56.0,13.0,4.55E-5,3.7702933
0,1,2,0.0,8.0,0.0,3.4396849
0,2,0,69.0,62.0,4.55E-5,5.2679449
0,2,1,68.0,65.0,4.66E-5,5.1176143
0,2,2,50.0,66.0,5.71E-5,4.894274
0,2,3,25.0,36.0,8.51E-5,4.4052101
0,2,4,23.0,33.0,1.54E-4,4.372352
0,2,5,21.0,32.0,8.6E-5,4.0249293
0,2,6,16.0,9.0,8.68E-5,3.2283971
0,3,0,74.0,39.0,4.63E-5,4.6656739
0,3,1,0.0,9.0,0.0,3.5788789
1,0,0,64.0,71.0,4.81E-5,5.3670104
1,0,1,57.0,41.0,4.59E-5,5.1992491
1,0,2,51.0,37.0,4.64E-5,4.6967487
1,0,3,34.0,31.0,5.68E-5,4.4409127
1,0,4,32.0,6.0,5.67E-5,2.7268303
1,1,0,49.0,85.0,4.68E-5,5.329956
1,1,1,49.0,79.0,4.86E-5,5.1002036
1,1,2,32.0,76.0,7.46E-5,4.9780057
1,1,3,30.0,74.0,7.58E-5,4.7510991
1,1,4,29.0,29.0,7.55E-5,4.0380608
1,1,5,29.0,13.0,7.54E-5,3.1123404
1,1,6,0.0,3.0,0.0,2.447288
1,2,0,61.0,69.0,4.68E-5,5.5481804
1,2,1,56.0,65.0,4.65E-5,5.2252379
1,2,2,53.0,65.0,4.86E-5,4.9421521
1,2,3,38.0,66.0,5.49E-5,4.628719
1,2,4,34.0,66.0,5.62E-5,4.6135487
1,2,5,29.0,37.0,5.84E-5,4.1716737
1,2,6,24.0,16.0,7.04E-5,3.4224511
1,2,7,13.0,6.0,9.39E-5,2.9536575
1,3,0,43.0,52.0,5.95E-5,5.3782291
