Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,41,0,0,6,41,0,8,49
0,1,41,24,1,6,0,24,30,6
0,2,60,24,0,6,19,0,4,23
0,3,60,55,1,7,0,31,41,10
0,4,60,70,1,8,0,15,25,10
0,5,79,70,0,7,19,0,9,28
0,6,92,70,0,7,13,0,3,16
0,7,92,102,1,6,0,32,42,10
1,0,0,20,1,5,0,20,29,9
1,1,26,20,0,7,26,0,1,27
1,2,45,20,0,6,19,0,8,27
1,3,63,20,0,6,18,0,9,27
1,4,64,20,0,8,1,0,10,11
1,5,81,20,0,3,17,0,10,27
1,6,81,98,1,4,0,78,53,0
1,7,112,98,0,9,31,0,9,40
2,0,3,0,0,11,3,0,10,13
2,1,55,0,0,3,52,0,1,53
2,2,82,0,0,6,27,0,10,37
2,3,82,27,1,6,0,27,36,9
2,4,82,46,1,6,0,19,27,8
2,5,89,46,0,11,7,0,4,11
2,6,104,46,0,6,15,0,1,16
3,0,48,0,0,6,48,0,9,57
3,1,48,67,1,2,0,67,76,9
3,2,61,67,0,9,13,0,1,14
3,3,61,126,1,5,0,59,62,3
4,0,3,0,0,7,3,0,10,13
4,1,38,0,0,4,35,0,7,42
4,2,38,4,1,6,0,4,14,10
4,3,62,4,0,4,24,0,5,29
4,4,65,4,0,5,3,0,9,12
4,5,70,4,0,7,5,0,8,13
4,6,70,8,1,7,0,4,11,7
4,7,74,8,0,5,4,0,10,14
4,8,117,8,0,5,43,0,10,53
5,0,27,0,0,9,27,0,7,34
5,1,27,26,1,7,0,26,33,7
5,2,55,26,0,5,28,0,8,36
5,3,76,26,0,6,21,0,7,28
5,4,106,26,0,3,30,0,9,39
6,0,30,0,0,3,30,0,5,35
6,1,30,13,1,4,0,13,21,8
6,2,36,13,0,12,6,0,9,15
6,3,48,13,0,4,12,0,5,17
6,4,56,13,0,4,8,0,10,18
6,5,58,13,0,8,2,0,9,11
6,6,58,33,1,4,0,20,21,1
6,7,58,73,1,9,0,40,42,2
6,8,63,73,0,7,5,0,9,14
6,9,63,105,1,3,0,32,41,9
7,0,40,0,0,2,40,0,8,48
7,1,40,5,1,8,0,5,12,7
7,2,40,44,1,3,0,39,49,10
7,3,40,68,1,4,0,24,28,4
7,4,40,88,1,3,0,20,29,9
7,5,40,95,1,8,0,7,17,10
7,6,52,95,0,10,12,0,10,22
7,7,60,95,0,4,8,0,7,15
7,8,81,95,0,6,21,0,6,27
7,9,135,95,0,5,54,0,0,29
8,0,0,36,1,1,0,36,40,4
8,1,0,45,1,8,0,9,17,8
8,2,23,45,0,6,23,0,3,26
8,3,23,51,1,8,0,6,15,9
8,4,23,65,1,6,0,14,24,10
8,5,52,65,0,4,29,0,1,30
8,6,72,65,0,2,20,0,7,27
8,7,95,65,0,8,23,0,1,24
8,8,138,65,0,7,43,0,10,53
9,0,0,11,1,8,0,11,14,3
9,1,32,11,0,1,32,0,10,42
9,2,38,11,0,6,6,0,5,11
9,3,55,11,0,7,17,0,5,22
9,4,81,11,0,6,26,0,10,36
9,5,81,52,1,1,0,41,50,9
9,6,86,52,0,6,5,0,10,15
9,7,98,52,0,9,12,0,5,17
9,8,98,71,1,7,0,19,20,1
9,9,121,71,0,3,23,0,10,33
10,0,11,0,0,9,11,0,10,21
10,1,15,0,0,6,4,0,10,14
10,2,26,0,0,12,11,0,10,21
10,3,26,30,1,10,0,30,31,1
10,4,26,39,1,9,0,9,16,7
10,5,26,53,1,6,0,14,24,10
10,6,26,73,1,2,0,20,24,4
10,7,45,73,0,1,19,0,1,20
10,8,57,73,0,5,12,0,4,16
10,9,57,114,1,3,0,41,51,10
11,0,0,5,1,6,0,5,14,9
11,1,0,21,1,7,0,16,23,7
11,2,43,21,0,8,43,0,0,18
11,3,60,21,0,3,17,0,4,21
11,4,60,68,1,5,0,47,49,2
11,5,107,68,0,1,47,0,10,57
12,0,0,40,1,3,0,40,44,4
12,1,0,71,1,6,0,31,40,9
12,2,0,87,1,7,0,16,26,10
12,3,73,87,0,1,73,0,4,77
12,4,101,87,0,6,28,0,9,37
13,0,0,29,1,4,0,29,39,10
13,1,19,29,0,5,19,0,1,20
13,2,19,72,1,3,0,43,51,8
13,3,30,72,0,4,11,0,8,19
13,4,30,100,1,4,0,28,35,7
14,0,0,5,1,11,0,5,12,7
14,1,20,5,0,5,20,0,3,23
14,2,20,31,1,9,0,26,28,2
14,3,32,31,0,5,12,0,10,22
14,4,42,31,0,6,10,0,8,18
14,5,47,31,0,6,5,0,7,12
14,6,47,51,1,7,0,20,30,10
14,7,59,51,0,9,12,0,9,21
14,8,76,51,0,4,17,0,8,25
14,9,102,51,0,3,26,0,10,36
15,0,8,0,0,7,8,0,7,15
15,1,8,45,1,3,0,45,46,1
15,2,8,71,1,5,0,26,28,2
15,3,8,110,1,8,0,39,48,9
16,0,24,0,0,5,24,0,7,31
16,1,24,6,1,9,0,6,15,9
16,2,24,38,1,4,0,32,35,3
16,3,40,38,0,6,16,0,9,25
16,4,68,38,0,4,28,0,1,29
16,5,68,53,1,8,0,15,24,9
16,6,84,53,0,6,16,0,4,20
16,7,84,60,1,11,0,7,11,4
16,8,84,75,1,2,0,15,23,8
16,9,84,106,1,10,0,31,34,3
17,0,27,0,0,2,27,0,10,37
17,1,27,13,1,9,0,13,20,7
17,2,51,13,0,2,24,0,4,28
17,3,51,59,1,4,0,46,53,7
17,4,64,59,0,5,13,0,4,17
17,5,87,59,0,6,23,0,4,27
17,6,106,59,0,6,19,0,4,23
18,0,30,0,0,11,30,0,1,31
18,1,30,28,1,4,0,28,38,10
18,2,47,28,0,9,17,0,10,27
18,3,47,96,1,3,0,68,76,8
18,4,53,96,0,7,6,0,5,11
18,5,101,96,0,5,48,0,0,23
19,0,55,0,0,3,55,0,8,63
