Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,50.0,12.0,1.5232605,2.28E-4
0,0,1,56.0,8.0,1.2045739,1.748E-4
0,1,0,53.0,55.0,1.225896,1.549E-4
0,1,1,51.0,48.0,1.0344164,9.94E-5
0,1,2,49.0,40.0,0.9905798,9.33E-5
0,1,3,23.0,35.0,0.9504065,7.45E-5
0,1,4,15.0,34.0,0.8197925,7.37E-5
0,1,5,15.0,33.0,0.7630466,1.562E-4
0,1,6,15.0,27.0,0.762761,7.25E-5
0,1,7,0.0,8.0,0.0,1.027E-4
0,2,0,48.0,68.0,1.1404703,5.89E-5
0,2,1,48.0,45.0,1.1081573,6.4E-5
0,2,2,25.0,44.0,1.0198397,6.6E-5
0,2,3,25.0,36.0,0.9642119,7.06E-5
0,2,4,32.0,28.0,0.8377129,7.09E-5
0,2,5,32.0,28.0,0.8806096,6.96E-5
0,2,6,38.0,13.0,0.8049459,8.96E-5
0,2,7,10.0,0.0,0.6881821,0.0
0,3,0,42.0,57.0,1.0113467,1.128E-4
0,3,1,46.0,49.0,0.9721575,6.09E-5
0,3,2,47.0,45.0,0.9275149,5.94E-5
0,3,3,17.0,37.0,0.7516475,5.9E-5
0,3,4,17.0,27.0,0.7119789,6.43E-5
0,3,5,11.0,27.0,0.6939798,7.17E-5
0,3,6,11.0,27.0,0.6382465,9.0E-5
0,3,7,11.0,17.0,0.5368047,9.59E-5
0,3,8,11.0,13.0,0.5589202,1.406E-4
0,3,9,7.0,13.0,0.4955936,1.643E-4
0,4,0,37.0,48.0,1.0618665,8.8E-5
0,4,1,10.0,0.0,0.9441072,0.0
0,5,0,55.0,65.0,1.0813772,1.39E-4
0,5,1,59.0,60.0,1.0316094,6.12E-5
0,5,2,32.0,56.0,0.9275749,6.02E-5
0,5,3,22.0,41.0,0.7719837,7.01E-5
0,5,4,22.0,41.0,0.7466233,7.19E-5
0,5,5,12.0,34.0,0.6643076,7.13E-5
0,5,6,4.0,25.0,0.5574104,8.02E-5
0,6,0,58.0,19.0,1.0637356,1.141E-4
0,6,1,50.0,19.0,1.0620409,9.51E-5
0,6,2,40.0,19.0,1.0430147,9.33E-5
0,6,3,36.0,3.0,0.9306133,1.446E-4
0,7,0,61.0,71.0,1.0887253,5.54E-5
0,7,1,61.0,66.0,1.0037151,5.58E-5
0,7,2,53.0,59.0,0.9939812,5.95E-5
0,7,3,25.0,50.0,0.8536431,5.86E-5
0,7,4,9.0,49.0,0.7377272,5.8E-5
1,0,0,77.0,59.0,1.0624293,7.05E-5
1,0,1,77.0,50.0,1.007309,6.66E-5
1,0,2,54.0,43.0,0.9754669,7.33E-5
1,0,3,60.0,37.0,0.9737039,6.65E-5
1,0,4,55.0,37.0,1.0208701,6.55E-5
1,0,5,56.0,30.0,0.972031,6.57E-5
1,0,6,48.0,28.0,0.8855967,7.38E-5
1,0,7,41.0,28.0,0.8214991,6.51E-5
