Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,12,1,9,0,12,20,8
0,1,14,12,0,9,14,0,6,20
0,2,14,18,1,7,0,6,15,9
0,3,14,67,1,8,0,49,55,6
0,4,14,103,1,8,0,36,43,7
1,0,15,0,0,9,15,0,9,24
1,1,30,0,0,5,15,0,2,17
1,2,44,0,0,8,14,0,6,20
1,3,44,26,1,4,0,26,35,9
1,4,100,26,0,5,56,0,0,31
2,0,35,0,0,2,35,0,7,42
2,1,35,3,1,8,0,3,11,8
2,2,63,3,0,4,28,0,7,35
2,3,63,30,1,4,0,27,35,8
2,4,63,52,1,5,0,22,32,10
2,5,98,52,0,5,35,0,1,36
2,6,98,86,1,3,0,34,39,5
2,7,98,138,1,5,0,52,60,8
3,0,54,0,0,4,54,0,9,63
3,1,54,27,1,4,0,27,34,7
3,2,54,38,1,7,0,11,19,8
3,3,54,74,1,5,0,36,39,3
3,4,68,74,0,7,14,0,4,18
3,5,68,111,1,7,0,37,41,4
4,0,0,3,1,11,0,3,11,8
4,1,0,43,1,8,0,40,44,4
4,2,0,47,1,8,0,4,14,10
4,3,0,58,1,8,0,11,19,8
4,4,16,58,0,7,16,0,8,24
4,5,30,58,0,8,14,0,6,20
4,6,34,58,0,10,4,0,10,14
4,7,85,58,0,5,51,0,0,26
4,8,110,58,0,5,25,0,5,30
5,0,0,41,1,7,0,41,42,1
5,1,21,41,0,6,21,0,9,30
5,2,21,66,1,4,0,25,28,3
5,3,32,66,0,8,11,0,6,17
5,4,37,66,0,13,5,0,8,13
5,5,37,70,1,10,0,4,14,10
5,6,100,70,0,3,63,0,0,38
6,0,0,22,1,4,0,22,32,10
6,1,28,22,0,5,28,0,1,29
6,2,28,33,1,10,0,11,18,7
6,3,52,33,0,7,24,0,2,26
6,4,57,33,0,10,5,0,7,12
6,5,57,63,1,8,0,30,38,8
6,6,57,96,1,7,0,33,43,10
6,7,57,104,1,8,0,8,18,10
7,0,0,10,1,8,0,10,17,7
7,1,0,63,1,6,0,53,60,7
7,2,0,78,1,9,0,15,22,7
7,3,0,102,1,3,0,24,33,9
8,0,0,19,1,7,0,19,27,8
8,1,5,19,0,6,5,0,7,12
8,2,5,30,1,11,0,11,19,8
8,3,54,30,0,3,49,0,8,57
8,4,93,30,0,4,39,0,10,49
8,5,93,42,1,5,0,12,21,9
8,6,93,51,1,6,0,9,11,2
8,7,98,51,0,10,5,0,8,13
8,8,100,51,0,7,2,0,10,12
9,0,0,15,1,8,0,15,22,7
9,1,26,15,0,6,26,0,8,34
9,2,26,22,1,7,0,7,16,9
9,3,52,22,0,8,26,0,2,28
9,4,52,40,1,1,0,18,28,10
9,5,52,48,1,7,0,8,17,9
9,6,55,48,0,6,3,0,8,11
9,7,55,98,1,5,0,50,59,9
9,8,55,114,1,6,0,16,26,10
10,0,0,10,1,8,0,10,13,3
10,1,0,38,1,13,0,28,31,3
10,2,0,50,1,8,0,12,21,9
10,3,34,50,0,5,34,0,7,41
10,4,66,50,0,5,32,0,1,33
10,5,75,50,0,5,9,0,3,12
10,6,75,78,1,8,0,28,29,1
10,7,75,87,1,7,0,9,18,9
10,8,111,87,0,3,36,0,9,45
11,0,0,33,1,4,0,33,43,10
11,1,0,44,1,9,0,11,21,10
11,2,0,50,1,9,0,6,13,7
11,3,0,75,1,5,0,25,35,10
11,4,0,96,1,8,0,21,24,3
11,5,0,102,1,8,0,6,15,9
12,0,45,0,0,6,45,0,3,48
12,1,50,0,0,12,5,0,8,13
12,2,64,0,0,6,14,0,6,20
12,3,64,33,1,6,0,33,38,5
12,4,64,59,1,9,0,26,29,3
12,5,64,77,1,9,0,18,22,4
12,6,103,77,0,5,39,0,10,49
13,0,0,68,1,2,0,68,76,8
13,1,0,101,1,2,0,33,43,10
14,0,15,0,0,5,15,0,7,22
14,1,15,11,1,6,0,11,21,10
14,2,52,11,0,5,37,0,7,44
14,3,63,11,0,5,11,0,6,17
14,4,63,49,1,9,0,38,46,8
14,5,63,68,1,11,0,19,21,2
14,6,66,68,0,14,3,0,10,13
14,7,79,68,0,6,13,0,9,22
14,8,88,68,0,8,9,0,7,16
14,9,105,68,0,4,17,0,2,19
15,0,25,0,0,5,25,0,1,26
15,1,25,14,1,7,0,14,22,8
15,2,25,48,1,10,0,34,44,10
15,3,25,120,1,4,0,72,81,9
16,0,4,0,0,10,4,0,7,11
16,1,36,0,0,5,32,0,8,40
16,2,81,0,0,6,45,0,9,54
16,3,81,45,1,5,0,45,50,5
16,4,92,45,0,8,11,0,7,18
16,5,92,100,1,2,0,55,65,10
17,0,56,0,0,6,56,0,2,58
17,1,56,10,1,4,0,10,20,10
17,2,69,10,0,9,13,0,3,16
17,3,69,44,1,5,0,34,39,5
17,4,69,76,1,3,0,32,42,10
17,5,69,81,1,8,0,5,13,8
17,6,72,81,0,12,3,0,10,13
17,7,90,81,0,9,18,0,8,26
17,8,90,108,1,5,0,27,30,3
18,0,7,0,0,9,7,0,8,15
18,1,18,0,0,12,11,0,9,20
18,2,26,0,0,6,8,0,4,12
18,3,34,0,0,11,8,0,8,16
18,4,47,0,0,11,13,0,1,14
18,5,47,41,1,4,0,41,42,1
18,6,47,55,1,6,0,14,22,8
18,7,66,55,0,8,19,0,7,26
18,8,66,73,1,10,0,18,28,10
18,9,66,112,1,5,0,39,49,10
19,0,36,0,0,8,36,0,0,11
19,1,36,16,1,11,0,16,19,3
19,2,36,55,1,3,0,39,40,1
19,3,36,82,1,3,0,27,36,9
19,4,48,82,0,7,12,0,6,18
19,5,48,95,1,8,0,13,20,7
19,6,107,95,0,1,59,0,10,69
20,0,0,23,1,5,0,23,27,4
20,1,12,23,0,7,12,0,2,14
20,2,28,23,0,5,16,0,9,25
20,3,28,31,1,7,0,8,16,8
20,4,42,31,0,10,14,0,8,22
20,5,42,57,1,10,0,26,34,8
20,6,42,107,1,2,0,50,57,7
21,0,3,0,0,13,3,0,10,13
21,1,17,0,0,9,14,0,10,24
21,2,17,6,1,4,0,6,14,8
21,3,60,6,0,9,43,0,0,18
21,4,60,20,1,5,0,14,24,10
21,5,60,46,1,11,0,26,34,8
21,6,60,60,1,6,0,14,21,7
21,7,60,79,1,6,0,19,24,5
21,8,60,112,1,6,0,33,41,8
22,0,0,18,1,6,0,18,25,7
22,1,18,18,0,4,18,0,7,25
22,2,38,18,0,7,20,0,3,23
22,3,70,18,0,5,32,0,8,40
22,4,88,18,0,12,18,0,7,25
22,5,115,18,0,4,27,0,1,28
23,0,0,15,1,6,0,15,24,9
23,1,0,28,1,6,0,13,18,5
23,2,0,45,1,3,0,17,26,9
23,3,10,45,0,6,10,0,4,14
23,4,10,98,1,6,0,53,57,4
23,5,10,103,1,8,0,5,15,10
24,0,0,8,1,7,0,8,18,10
24,1,0,21,1,7,0,13,20,7
24,2,26,21,0,5,26,0,9,35
24,3,28,21,0,6,2,0,9,11
24,4,28,60,1,5,0,39,46,7
24,5,55,60,0,5,27,0,10,37
24,6,55,100,1,8,0,40,48,8
,,,basicWins,97,,Total,175,,
,,,MCTSWin,78,,,,,
