Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,27,1,4,0,27,36,9
0,1,0,33,1,11,0,6,14,8
0,2,10,33,0,5,10,0,10,20
0,3,10,58,1,5,0,25,35,10
0,4,38,58,0,7,28,0,3,31
0,5,38,64,1,7,0,6,13,7
0,6,38,97,1,4,0,33,41,8
0,7,38,123,1,8,0,26,27,1
1,0,0,61,1,3,0,61,36,0
1,1,0,105,1,4,0,44,19,0
2,0,7,0,0,10,7,0,6,13
2,1,38,0,0,7,31,0,9,40
2,2,57,0,0,11,19,0,4,23
2,3,57,28,1,8,0,28,37,9
2,4,91,28,0,8,34,0,5,39
2,5,91,65,1,7,0,37,43,6
2,6,109,65,0,3,18,0,3,21
3,0,0,43,1,3,0,43,52,9
3,1,50,43,0,5,50,0,6,56
3,2,86,43,0,4,36,0,7,43
3,3,86,57,1,9,0,14,24,10
3,4,99,57,0,7,13,0,10,23
3,5,99,74,1,7,0,17,21,4
3,6,99,87,1,4,0,13,14,1
3,7,99,107,1,5,0,20,29,9
4,0,0,41,1,7,0,41,42,1
4,1,0,64,1,5,0,23,31,8
4,2,0,88,1,3,0,24,31,7
4,3,0,102,1,6,0,14,15,1
