Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,14.0,6.51E-5,1.2374741
0,0,1,48.0,17.0,6.04E-5,1.1951119
0,0,2,43.0,12.0,5.98E-5,1.0891979
0,0,3,41.0,14.0,5.68E-5,1.0432968
0,0,4,40.0,14.0,5.74E-5,0.9727582
0,0,5,38.0,8.0,5.83E-5,0.8617096
0,1,0,47.0,66.0,5.28E-5,1.4991374
0,1,1,39.0,36.0,5.95E-5,1.3922469
0,1,2,0.0,8.0,0.0,1.1463731
0,2,0,46.0,56.0,5.52E-5,1.4110412
0,2,1,39.0,56.0,5.9E-5,1.4168174
0,2,2,32.0,27.0,5.89E-5,1.3078553
0,2,3,18.0,19.0,7.54E-5,1.1047498
0,2,4,1.0,0.0,1.363E-4,0.0
0,3,0,34.0,76.0,6.91E-5,1.6019732
0,3,1,26.0,74.0,7.3E-5,1.4982266
0,3,2,20.0,44.0,7.21E-5,1.4090736
0,3,3,13.0,19.0,8.54E-5,1.233155
0,3,4,13.0,14.0,9.16E-5,1.0756232
0,3,5,0.0,10.0,0.0,0.8705842
0,4,0,39.0,42.0,5.82E-5,1.5579318
0,4,1,39.0,42.0,5.83E-5,1.5084267
0,4,2,37.0,37.0,7.25E-5,1.430788
0,4,3,37.0,37.0,7.73E-5,1.3503668
0,4,4,34.0,41.0,7.43E-5,1.2441819
0,4,5,31.0,41.0,6.08E-5,1.1973216
0,4,6,25.0,17.0,5.93E-5,0.9945441
0,4,7,25.0,17.0,5.82E-5,0.8824717
0,4,8,21.0,17.0,6.12E-5,0.7975734
0,4,9,20.0,19.0,6.31E-5,0.7930369
0,4,10,20.0,17.0,5.81E-5,0.745565
0,4,11,7.0,0.0,8.08E-5,0.0
0,5,0,25.0,52.0,8.16E-5,1.6593759
0,5,1,25.0,26.0,8.24E-5,1.5330224
0,5,2,25.0,18.0,1.004E-4,1.3180257
0,5,3,23.0,18.0,8.12E-5,1.2251852
0,5,4,23.0,18.0,8.55E-5,1.1729556
0,5,5,23.0,18.0,8.62E-5,1.0696532
0,5,6,18.0,15.0,8.17E-5,0.9984929
