Game,Rounds,P0 Score,P1 Score,Winner
0,11,77,115,1
1,7,123,12,0
2,10,100,85,0
3,8,52,115,1
4,9,124,96,0
5,7,117,20,0
6,10,125,51,0
7,6,100,76,0
8,14,60,104,1
9,8,61,100,1
10,9,120,70,0
11,9,58,103,1
12,7,109,66,0
13,4,109,64,0
14,6,44,108,1
15,7,131,62,0
16,7,52,108,1
17,10,106,82,0
18,10,83,130,1
19,7,132,98,0
20,7,59,130,1
21,8,63,108,1
22,5,118,11,0
23,5,28,128,1
24,5,101,1,0
,,,basic,11
,,,MCTS,14
