Game,Rounds,P0 Score,P1 Score,Winner
0,7,65,115,1
1,7,116,89,0
2,5,53,114,1
3,7,15,107,1
4,8,70,108,1
5,5,21,122,1
6,8,83,110,1
7,8,111,70,0
8,3,119,0,0
9,7,55,100,1
10,10,92,119,1
11,7,93,140,1
12,7,106,75,0
13,5,87,134,1
14,4,13,101,1
15,8,86,109,1
16,9,57,108,1
17,12,62,126,1
18,10,96,118,1
19,7,102,54,0
