Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,3,0,37,46,9
0,1,0,68,1,3,0,31,39,8
0,2,0,72,1,8,0,4,11,7
0,3,45,72,0,4,45,0,5,50
0,4,45,79,1,8,0,7,11,4
0,5,65,79,0,5,20,0,10,30
0,6,65,115,1,7,0,36,11,0
1,0,46,0,0,10,46,0,0,21
1,1,46,5,1,6,0,5,12,7
1,2,69,5,0,5,23,0,9,32
1,3,69,73,1,4,0,68,43,0
1,4,87,73,0,10,18,0,8,26
1,5,87,89,1,7,0,16,26,10
1,6,116,89,0,4,29,0,4,33
2,0,7,0,0,5,7,0,7,14
2,1,7,51,1,2,0,51,55,4
2,2,53,51,0,2,46,0,8,54
2,3,53,99,1,5,0,48,49,1
2,4,53,114,1,6,0,15,25,10
3,0,15,0,0,10,15,0,8,23
3,1,15,47,1,3,0,47,57,10
3,2,15,62,1,8,0,15,22,7
3,3,15,70,1,6,0,8,13,5
3,4,15,78,1,11,0,8,16,8
3,5,15,93,1,11,0,15,21,6
3,6,15,107,1,6,0,14,24,10
4,0,0,14,1,6,0,14,22,8
4,1,0,55,1,6,0,41,43,2
4,2,41,55,0,4,41,0,9,50
4,3,41,66,1,4,0,11,12,1
4,4,52,66,0,5,11,0,10,21
4,5,70,66,0,7,18,0,4,22
4,6,70,70,1,7,0,4,12,8
4,7,70,108,1,6,0,38,44,6
5,0,0,20,1,7,0,20,29,9
5,1,0,43,1,8,0,23,27,4
5,2,21,43,0,7,21,0,10,31
5,3,21,78,1,3,0,35,42,7
5,4,21,122,1,6,0,44,54,10
6,0,0,10,1,7,0,10,19,9
6,1,21,10,0,4,21,0,7,28
6,2,21,18,1,7,0,8,16,8
6,3,65,18,0,5,44,0,5,49
6,4,65,69,1,3,0,51,57,6
6,5,65,85,1,9,0,16,26,10
6,6,83,85,0,5,18,0,7,25
6,7,83,110,1,5,0,25,35,10
7,0,0,18,1,5,0,18,19,1
7,1,46,18,0,6,46,0,9,55
7,2,46,42,1,6,0,24,32,8
7,3,46,70,1,2,0,28,37,9
7,4,69,70,0,2,23,0,8,31
7,5,78,70,0,7,9,0,9,18
7,6,91,70,0,7,13,0,1,14
7,7,111,70,0,10,20,0,10,30
8,0,28,0,0,10,28,0,1,29
8,1,44,0,0,4,16,0,10,26
8,2,119,0,0,3,75,0,0,50
9,0,0,9,1,12,0,9,16,7
9,1,0,19,1,7,0,10,20,10
9,2,0,28,1,5,0,9,15,6
9,3,55,28,0,4,55,0,7,62
9,4,55,71,1,1,0,43,53,10
9,5,55,76,1,9,0,5,15,10
9,6,55,100,1,4,0,24,29,5
10,0,6,0,0,10,6,0,5,11
10,1,21,0,0,10,15,0,1,16
10,2,21,15,1,7,0,15,23,8
10,3,21,58,1,5,0,43,50,7
10,4,29,58,0,7,8,0,6,14
10,5,41,58,0,5,12,0,6,18
10,6,41,62,1,8,0,4,13,9
10,7,41,88,1,4,0,26,35,9
10,8,92,88,0,3,51,0,6,57
10,9,92,119,1,7,0,31,33,2
11,0,0,15,1,9,0,15,19,4
11,1,38,15,0,5,38,0,7,45
11,2,90,15,0,5,52,0,10,62
11,3,90,24,1,7,0,9,17,8
11,4,93,24,0,6,3,0,9,12
11,5,93,77,1,3,0,53,54,1
11,6,93,140,1,3,0,63,70,7
12,0,0,24,1,3,0,24,34,10
12,1,0,52,1,2,0,28,38,10
12,2,29,52,0,3,29,0,2,31
12,3,37,52,0,4,8,0,10,18
12,4,63,52,0,9,26,0,8,34
12,5,63,75,1,13,0,23,25,2
12,6,106,75,0,6,43,0,10,53
13,0,0,27,1,7,0,27,33,6
13,1,0,60,1,2,0,33,43,10
13,2,52,60,0,2,52,0,7,59
13,3,87,60,0,5,35,0,2,37
