Game,Rounds,P0 Score,P1 Score,Winner
0,9,100,80,0
1,7,120,56,0
2,5,113,40,0
3,4,20,124,1
4,8,60,127,1
5,9,118,69,0
6,10,113,71,0
7,6,29,113,1
8,11,105,79,0
9,9,58,100,1
10,10,123,97,0
11,10,101,66,0
12,8,100,88,0
13,7,91,105,1
14,9,94,102,1
15,4,10,108,1
16,7,74,100,1
17,5,8,101,1
18,10,92,106,1
19,7,127,88,0
20,8,58,125,1
21,6,44,104,1
22,9,99,139,1
23,6,17,107,1
24,4,106,14,0
,,,basic,14
,,,MCTS,11
