Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,76.0,14.0,1.3035145,7.95E-5
0,0,1,52.0,11.0,1.1911363,8.0999E-5
0,0,2,45.0,11.0,1.168301201,8.38E-5
0,0,3,47.0,7.0,1.0727567,1.124E-4
0,1,0,57.0,60.0,1.2281022,5.43E-5
0,1,1,48.0,52.0,1.2485156,5.96E-5
0,1,2,48.0,49.0,1.196007701,5.6299E-5
0,1,3,52.0,49.0,1.0012545,5.61E-5
0,1,4,60.0,43.0,1.1036443,5.7E-5
0,1,5,68.0,35.0,1.041061901,5.8699E-5
0,1,6,62.0,23.0,0.9906734,8.0499E-5
0,1,7,55.0,23.0,0.920194199,8.2901E-5
0,1,8,48.0,23.0,0.865951101,8.46E-5
0,1,9,22.0,23.0,0.7250221,8.39E-5
0,1,10,16.0,23.0,0.631002,8.74E-5
0,1,11,16.0,18.0,0.5564839,1.167E-4
0,1,12,0.0,4.0,0.0,1.872E-4
0,2,0,46.0,43.0,1.195099999,5.41E-5
0,2,1,43.0,36.0,1.171036501,5.67E-5
0,2,2,36.0,29.0,1.1045518,5.66E-5
0,2,3,17.0,9.0,0.946273999,8.5201E-5
0,3,0,61.0,63.0,1.3480969,4.27E-5
0,3,1,58.0,61.0,1.252656301,4.7399E-5
0,3,2,59.0,56.0,1.1306773,4.73E-5
0,3,3,52.0,55.0,1.1165683,4.84E-5
0,3,4,29.0,31.0,1.082549701,5.4799E-5
0,3,5,30.0,26.0,0.9619306,5.78E-5
0,3,6,32.0,21.0,0.9898818,8.41E-5
0,3,7,30.0,21.0,0.9097629,7.46E-5
0,3,8,0.0,10.0,0.0,1.764E-4
0,4,0,42.0,46.0,1.203909699,4.71E-5
0,4,1,42.0,46.0,1.133304,4.9499E-5
0,4,2,42.0,41.0,1.051952001,4.52E-5
0,4,3,48.0,35.0,1.068950799,4.48E-5
0,4,4,18.0,16.0,1.0134161,5.2401E-5
0,4,5,18.0,16.0,0.8362531,5.56E-5
0,4,6,13.0,16.0,0.6906249,5.54E-5
0,4,7,6.0,0.0,0.5810967,0.0
0,5,0,36.0,52.0,1.295459499,5.4601E-5
0,5,1,40.0,44.0,1.4056326,5.6901E-5
0,5,2,37.0,40.0,1.334839901,5.5899E-5
0,5,3,7.0,17.0,1.1210852,7.5E-5
0,6,0,57.0,73.0,1.258712199,4.3501E-5
0,6,1,58.0,45.0,1.2547598,5.51E-5
0,6,2,58.0,39.0,1.2230447,5.61E-5
0,6,3,34.0,33.0,1.0913318,5.55E-5
0,6,4,25.0,32.0,0.9966953,5.65E-5
0,6,5,2.0,0.0,0.8233186,0.0
0,7,0,57.0,68.0,1.3490128,4.4701E-5
0,7,1,43.0,66.0,1.2895783,4.65E-5
0,7,2,42.0,65.0,1.1921702,4.7299E-5
0,7,3,42.0,61.0,1.156832,4.7801E-5
0,7,4,45.0,55.0,1.135405399,4.94E-5
0,7,5,45.0,30.0,0.9788164,5.5901E-5
