Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,21,1,8,0,21,26,5
0,1,57,21,0,7,57,0,0,32
0,2,57,31,1,5,0,10,19,9
0,3,58,31,0,10,1,0,10,11
0,4,58,64,1,5,0,33,43,10
0,5,58,90,1,5,0,26,28,2
0,6,99,90,0,12,41,0,0,16
0,7,101,90,0,10,2,0,10,12
1,0,24,0,0,7,24,0,6,30
1,1,39,0,0,5,15,0,2,17
1,2,39,12,1,8,0,12,20,8
1,3,39,27,1,4,0,15,24,9
1,4,44,27,0,10,5,0,7,12
1,5,56,27,0,10,12,0,9,21
1,6,75,27,0,3,19,0,10,29
1,7,75,78,1,3,0,51,61,10
1,8,77,78,0,9,2,0,9,11
1,9,108,78,0,5,31,0,7,38
2,0,35,0,0,2,35,0,7,42
2,1,35,3,1,9,0,3,12,9
2,2,63,3,0,4,28,0,7,35
2,3,63,40,1,5,0,37,45,8
2,4,69,40,0,7,6,0,10,16
2,5,106,40,0,6,37,0,6,43
3,0,7,0,0,11,7,0,8,15
3,1,7,48,1,4,0,48,52,4
3,2,7,88,1,4,0,40,48,8
3,3,7,116,1,7,0,28,31,3
4,0,14,0,0,8,14,0,4,18
4,1,14,9,1,10,0,9,18,9
4,2,14,25,1,8,0,16,23,7
4,3,14,45,1,8,0,20,28,8
4,4,32,45,0,7,18,0,7,25
4,5,32,67,1,7,0,22,32,10
4,6,74,67,0,4,42,0,1,43
4,7,74,130,1,3,0,63,72,9
5,0,22,0,0,5,22,0,10,32
5,1,53,0,0,6,31,0,10,41
5,2,90,0,0,13,37,0,0,12
5,3,107,0,0,5,17,0,9,26
6,0,0,17,1,8,0,17,21,4
6,1,34,17,0,6,34,0,9,43
6,2,34,44,1,9,0,27,34,7
6,3,34,51,1,8,0,7,14,7
6,4,50,51,0,7,16,0,8,24
6,5,56,51,0,11,6,0,10,16
6,6,65,51,0,6,9,0,7,16
6,7,74,51,0,11,9,0,2,11
6,8,96,51,0,7,22,0,1,23
6,9,139,51,0,4,43,0,5,48
7,0,56,0,0,3,56,0,5,61
7,1,56,55,1,4,0,55,62,7
7,2,56,68,1,4,0,13,15,2
7,3,56,88,1,3,0,20,30,10
7,4,64,88,0,6,8,0,6,14
7,5,64,116,1,7,0,28,38,10
8,0,15,0,0,11,15,0,3,18
8,1,25,0,0,6,10,0,10,20
8,2,49,0,0,11,24,0,2,26
8,3,76,0,0,3,27,0,8,35
8,4,105,0,0,3,29,0,7,36
9,0,0,9,1,8,0,9,12,3
9,1,0,34,1,8,0,25,28,3
9,2,0,63,1,6,0,29,39,10
9,3,15,63,0,8,15,0,10,25
9,4,15,65,1,2,0,2,12,10
9,5,15,78,1,9,0,13,22,9
9,6,23,78,0,6,8,0,10,18
9,7,23,136,1,5,0,58,60,2
10,0,0,51,1,5,0,51,56,5
10,1,4,51,0,14,4,0,9,13
10,2,22,51,0,11,18,0,10,28
10,3,49,51,0,6,27,0,7,34
10,4,65,51,0,8,16,0,1,17
