Game,Rounds,P0 Score,P1 Score,Winner
0,7,5,130,1
1,7,126,51,0
2,9,107,94,0
3,4,0,108,1
4,7,100,35,0
5,11,148,85,0
6,9,130,80,0
7,7,121,93,0
8,7,100,57,0
9,11,78,119,1
10,9,126,40,0
11,3,105,21,0
12,10,93,114,1
13,5,50,110,1
14,4,13,102,1
15,9,16,104,1
16,3,100,0,0
17,11,143,93,0
18,11,116,82,0
19,9,115,74,0
20,7,39,110,1
21,7,8,108,1
22,7,79,130,1
23,7,35,108,1
24,5,104,17,0
