Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,41,1,5,0,41,50,9
0,1,0,72,1,7,0,31,39,8
0,2,19,72,0,9,19,0,5,24
0,3,19,110,1,12,0,38,48,10
1,0,43,0,0,9,43,0,0,18
1,1,43,24,1,5,0,24,32,8
1,2,62,24,0,8,19,0,5,24
1,3,62,48,1,5,0,24,34,10
1,4,69,48,0,7,7,0,5,12
1,5,69,99,1,6,0,51,52,1
1,6,98,99,0,3,29,0,3,32
1,7,98,122,1,4,0,23,33,10
2,0,35,0,0,2,35,0,7,42
2,1,41,0,0,6,6,0,10,16
2,2,63,0,0,4,22,0,7,29
2,3,63,29,1,4,0,29,35,6
2,4,63,48,1,6,0,19,29,10
2,5,63,78,1,5,0,30,39,9
2,6,69,78,0,5,6,0,9,15
2,7,69,111,1,7,0,33,36,3
3,0,25,0,0,6,25,0,10,35
3,1,25,44,1,3,0,44,54,10
3,2,25,75,1,11,0,31,39,8
3,3,25,102,1,6,0,27,30,3
4,0,0,17,1,7,0,17,27,10
4,1,0,63,1,5,0,46,55,9
4,2,0,87,1,9,0,24,25,1
4,3,12,87,0,5,12,0,1,13
4,4,12,131,1,8,0,44,51,7
5,0,0,33,1,7,0,33,43,10
5,1,0,48,1,11,0,15,22,7
5,2,0,100,1,3,0,52,58,6
6,0,4,0,0,12,4,0,10,14
6,1,32,0,0,6,28,0,1,29
6,2,32,36,1,9,0,36,43,7
6,3,32,58,1,6,0,22,29,7
6,4,41,58,0,5,9,0,9,18
6,5,41,91,1,13,0,33,39,6
6,6,41,132,1,6,0,41,50,9
7,0,20,0,0,8,20,0,4,24
7,1,20,50,1,4,0,50,60,10
7,2,32,50,0,7,12,0,8,20
7,3,32,84,1,3,0,34,39,5
7,4,37,84,0,5,5,0,7,12
7,5,37,96,1,6,0,12,21,9
7,6,37,106,1,7,0,10,18,8
8,0,0,37,1,8,0,37,45,8
8,1,10,37,0,5,10,0,1,11
8,2,15,37,0,7,5,0,9,14
8,3,42,37,0,3,27,0,8,35
8,4,42,60,1,6,0,23,30,7
8,5,42,91,1,8,0,31,39,8
8,6,45,91,0,17,3,0,8,11
8,7,45,120,1,13,0,29,37,8
9,0,0,53,1,10,0,53,61,8
9,1,0,114,1,8,0,61,64,3
10,0,0,26,1,9,0,26,28,2
10,1,2,26,0,12,2,0,9,11
10,2,2,47,1,8,0,21,30,9
10,3,30,47,0,7,28,0,10,38
10,4,56,47,0,5,26,0,9,35
10,5,62,47,0,5,6,0,6,12
10,6,62,55,1,9,0,8,15,7
10,7,62,66,1,11,0,11,20,9
10,8,93,66,0,3,31,0,10,41
10,9,93,84,1,10,0,18,27,9
10,10,93,153,1,5,0,69,72,3
11,0,0,13,1,3,0,13,22,9
11,1,4,13,0,7,4,0,10,14
11,2,4,47,1,8,0,34,44,10
11,3,4,89,1,3,0,42,52,10
11,4,4,126,1,13,0,37,12,0
12,0,35,0,0,7,35,0,10,45
12,1,35,35,1,9,0,35,45,10
12,2,60,35,0,3,25,0,10,35
12,3,60,74,1,8,0,39,40,1
12,4,67,74,0,13,7,0,7,14
12,5,71,74,0,10,4,0,9,13
12,6,71,96,1,2,0,22,32,10
12,7,83,96,0,6,12,0,10,22
12,8,83,126,1,6,0,30,40,10
13,0,0,73,1,3,0,73,80,7
13,1,0,106,1,2,0,33,43,10
14,0,0,35,1,5,0,35,40,5
14,1,22,35,0,4,22,0,9,31
14,2,59,35,0,5,37,0,7,44
14,3,70,35,0,5,11,0,8,19
14,4,70,77,1,10,0,42,49,7
14,5,79,77,0,9,9,0,9,18
14,6,91,77,0,10,12,0,8,20
14,7,91,130,1,8,0,53,58,5
15,0,0,21,1,8,0,21,28,7
15,1,0,45,1,6,0,24,34,10
15,2,0,58,1,8,0,13,21,8
15,3,0,103,1,8,0,45,54,9
16,0,12,0,0,5,12,0,1,13
16,1,27,0,0,5,15,0,7,22
16,2,72,0,0,6,45,0,9,54
16,3,72,32,1,7,0,32,40,8
16,4,80,32,0,12,8,0,4,12
16,5,80,57,1,7,0,25,35,10
16,6,80,101,1,5,0,44,52,8
17,0,0,56,1,6,0,56,65,9
17,1,0,84,1,5,0,28,36,8
17,2,0,109,1,10,0,25,33,8
18,0,11,0,0,6,11,0,5,16
18,1,11,16,1,11,0,16,24,8
18,2,26,16,0,7,15,0,2,17
18,3,50,16,0,6,24,0,1,25
18,4,50,31,1,6,0,15,24,9
18,5,50,61,1,5,0,30,37,7
18,6,50,81,1,10,0,20,30,10
18,7,70,81,0,5,20,0,5,25
18,8,70,96,1,9,0,15,22,7
18,9,70,135,1,5,0,39,49,10
19,0,25,0,0,8,25,0,2,27
19,1,54,0,0,4,29,0,6,35
19,2,54,59,1,1,0,59,60,1
19,3,54,83,1,2,0,24,32,8
19,4,70,83,0,7,16,0,4,20
19,5,70,123,1,7,0,40,49,9
20,0,0,47,1,7,0,47,51,4
20,1,6,47,0,11,6,0,8,14
20,2,6,77,1,6,0,30,37,7
20,3,6,135,1,6,0,58,66,8
21,0,0,43,1,7,0,43,48,5
21,1,27,43,0,5,27,0,10,37
21,2,27,59,1,10,0,16,23,7
21,3,27,111,1,5,0,52,61,9
22,0,11,0,0,6,11,0,2,13
22,1,11,16,1,11,0,16,24,8
22,2,22,16,0,7,11,0,8,19
22,3,63,16,0,4,41,0,10,51
22,4,76,16,0,6,13,0,3,16
22,5,97,16,0,4,21,0,1,22
22,6,130,16,0,7,33,0,2,35
23,0,0,47,1,5,0,47,56,9
23,1,44,47,0,7,44,0,0,19
23,2,44,70,1,2,0,23,31,8
23,3,53,70,0,6,9,0,10,19
23,4,53,132,1,5,0,62,69,7
24,0,0,9,1,8,0,9,18,9
24,1,10,9,0,6,10,0,8,18
24,2,33,9,0,6,23,0,9,32
24,3,39,9,0,9,6,0,7,13
24,4,39,23,1,8,0,14,23,9
24,5,39,35,1,8,0,12,21,9
24,6,39,70,1,10,0,35,43,8
24,7,39,109,1,3,0,39,46,7
,,,basic,88,,Total,149,,
,,,MCTS,61,,,,,
