Game,Rounds,P0 Score,P1 Score,Winner
0,8,137,67,0
1,5,59,111,1
2,9,127,97,0
3,6,29,110,1
4,9,126,89,0
5,8,123,49,0
6,4,106,0,0
7,8,132,96,0
8,5,131,10,0
9,6,101,95,0
10,5,128,38,0
11,5,151,10,0
12,7,133,63,0
13,6,131,67,0
14,6,101,36,0
15,4,130,10,0
16,5,152,0,0
17,4,126,0,0
18,5,130,0,0
19,7,113,34,0
20,7,63,105,1
21,5,35,116,1
22,10,64,116,1
23,7,68,114,1
24,7,109,29,0
