Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,3,0,37,46,9
0,1,0,59,1,8,0,22,23,1
0,2,43,59,0,5,43,0,9,52
0,3,43,67,1,13,0,8,18,10
0,4,69,67,0,8,26,0,6,32
0,5,92,67,0,6,23,0,10,33
0,6,96,67,0,12,4,0,7,11
0,7,137,67,0,10,41,0,1,42
1,0,59,0,0,7,59,0,8,67
1,1,59,23,1,5,0,23,30,7
1,2,59,28,1,10,0,5,12,7
1,3,59,99,1,3,0,71,46,0
1,4,59,111,1,8,0,12,21,9
2,0,36,0,0,4,36,0,7,43
2,1,36,51,1,2,0,51,55,4
2,2,67,51,0,5,31,0,7,38
2,3,67,76,1,12,0,25,35,10
2,4,67,87,1,8,0,11,19,8
2,5,83,87,0,9,16,0,7,23
2,6,83,97,1,6,0,10,15,5
2,7,95,97,0,12,12,0,7,19
2,8,127,97,0,7,32,0,8,40
3,0,12,0,0,10,12,0,10,22
3,1,12,73,1,3,0,73,77,4
3,2,12,76,1,9,0,3,11,8
3,3,12,92,1,6,0,16,24,8
3,4,29,92,0,6,17,0,10,27
3,5,29,110,1,9,0,18,27,9
4,0,0,6,1,11,0,6,14,8
4,1,0,48,1,4,0,42,52,10
4,2,0,56,1,9,0,8,14,6
4,3,0,72,1,4,0,16,17,1
4,4,0,82,1,5,0,10,14,4
4,5,56,82,0,5,56,0,4,60
4,6,56,89,1,8,0,7,11,4
4,7,69,89,0,10,13,0,1,14
4,8,126,89,0,3,57,0,10,67
5,0,49,0,0,9,49,0,3,52
5,1,49,5,1,10,0,5,13,8
5,2,49,19,1,7,0,14,17,3
5,3,49,37,1,7,0,18,28,10
5,4,49,44,1,12,0,7,12,5
5,5,49,49,1,7,0,5,13,8
5,6,81,49,0,7,32,0,10,42
5,7,123,49,0,7,42,0,7,49
6,0,38,0,0,5,38,0,10,48
6,1,64,0,0,8,26,0,10,36
6,2,72,0,0,11,8,0,9,17
6,3,106,0,0,5,34,0,7,41
7,0,0,21,1,7,0,21,25,4
7,1,0,64,1,5,0,43,52,9
7,2,20,64,0,10,20,0,3,23
7,3,20,96,1,2,0,32,39,7
7,4,42,96,0,4,22,0,10,32
7,5,69,96,0,8,27,0,6,33
7,6,96,96,0,7,27,0,7,34
7,7,132,96,0,6,36,0,1,37
8,0,65,0,0,8,65,0,6,71
8,1,80,0,0,6,15,0,6,21
8,2,97,0,0,7,17,0,10,27
8,3,97,10,1,8,0,10,12,2
8,4,131,10,0,3,34,0,3,37
9,0,0,38,1,7,0,38,41,3
9,1,28,38,0,7,28,0,6,34
9,2,28,52,1,5,0,14,23,9
9,3,80,52,0,4,52,0,9,61
9,4,80,95,1,1,0,43,53,10
9,5,101,95,0,6,21,0,4,25
10,0,0,26,1,5,0,26,29,3
10,1,28,26,0,7,28,0,5,33
10,2,82,26,0,10,54,0,10,64
10,3,82,38,1,8,0,12,15,3
10,4,128,38,0,4,46,0,1,47
11,0,6,0,0,13,6,0,7,13
11,1,6,10,1,7,0,10,17,7
11,2,62,10,0,4,56,0,9,65
11,3,95,10,0,4,33,0,8,41
11,4,151,10,0,3,56,0,9,65
12,0,0,22,1,8,0,22,26,4
12,1,0,40,1,2,0,18,27,9
12,2,29,40,0,3,29,0,2,31
12,3,53,40,0,7,24,0,5,29
12,4,86,40,0,10,33,0,8,41
12,5,86,63,1,8,0,23,26,3
12,6,133,63,0,8,47,0,9,56
13,0,0,19,1,7,0,19,28,9
13,1,0,52,1,2,0,33,43,10
13,2,0,64,1,7,0,12,14,2
13,3,65,64,0,2,65,0,2,67
13,4,65,67,1,8,0,3,11,8
13,5,131,67,0,4,66,0,10,76
14,0,0,19,1,5,0,19,26,7
14,1,0,32,1,8,0,13,18,5
14,2,39,32,0,5,39,0,9,48
14,3,39,36,1,10,0,4,11,7
14,4,42,36,0,14,3,0,8,11
14,5,101,36,0,5,59,0,9,68
15,0,0,10,1,6,0,10,11,1
15,1,46,10,0,7,46,0,9,55
15,2,97,10,0,7,51,0,10,61
15,3,130,10,0,7,33,0,5,38
16,0,10,0,0,5,10,0,10,20
16,1,22,0,0,7,12,0,9,21
16,2,61,0,0,3,39,0,5,44
16,3,87,0,0,9,26,0,9,35
16,4,152,0,0,2,65,0,9,74
17,0,10,0,0,9,10,0,7,17
17,1,36,0,0,4,26,0,9,35
17,2,91,0,0,13,55,0,8,63
17,3,126,0,0,3,35,0,10,45
18,0,10,0,0,9,10,0,10,20
18,1,20,0,0,9,10,0,8,18
18,2,39,0,0,9,19,0,9,28
18,3,78,0,0,4,39,0,1,40
18,4,130,0,0,8,52,0,10,62
19,0,0,4,1,8,0,4,11,7
19,1,42,4,0,5,42,0,6,48
19,2,42,8,1,6,0,4,13,9
19,3,47,8,0,5,5,0,10,15
19,4,47,34,1,3,0,26,35,9
19,5,54,34,0,6,7,0,8,15
19,6,113,34,0,2,59,0,10,69
20,0,30,0,0,5,30,0,3,33
20,1,49,0,0,4,19,0,6,25
20,2,49,8,1,5,0,8,16,8
20,3,49,45,1,4,0,37,45,8
20,4,49,76,1,1,0,31,39,8
20,5,63,76,0,6,14,0,10,24
20,6,63,105,1,3,0,29,36,7
21,0,0,27,1,10,0,27,34,7
21,1,35,27,0,8,35,0,9,44
21,2,35,51,1,5,0,24,32,8
21,3,35,89,1,4,0,38,48,10
21,4,35,116,1,9,0,27,35,8
22,0,30,0,0,13,30,0,6,36
22,1,30,10,1,9,0,10,20,10
22,2,49,10,0,6,19,0,8,27
22,3,49,18,1,7,0,8,14,6
22,4,49,29,1,9,0,11,12,1
22,5,57,29,0,3,8,0,9,17
22,6,64,29,0,12,7,0,9,16
22,7,64,39,1,12,0,10,19,9
22,8,64,90,1,4,0,51,53,2
22,9,64,116,1,5,0,26,36,10
23,0,10,0,0,10,10,0,10,20
23,1,10,43,1,2,0,43,53,10
23,2,10,56,1,4,0,13,22,9
23,3,23,56,0,3,13,0,10,23
23,4,68,56,0,6,45,0,1,46
23,5,68,92,1,6,0,36,40,4
23,6,68,114,1,11,0,22,28,6
24,0,0,6,1,6,0,6,16,10
24,1,0,24,1,7,0,18,28,10
24,2,36,24,0,5,36,0,9,45
24,3,42,24,0,6,6,0,10,16
24,4,42,29,1,5,0,5,11,6
24,5,77,29,0,8,35,0,8,43
24,6,109,29,0,4,32,0,8,40
,,,MCTS,71,,Total,158,,
