Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,17.0,5.18E-5,0.837433
0,0,1,75.0,14.0,4.65E-5,0.7575355
0,0,2,46.0,9.0,5.76E-5,0.7299848
0,1,0,47.0,66.0,5.43E-5,1.0388856
0,1,1,45.0,38.0,5.6E-5,0.9913534
0,1,2,0.0,8.0,0.0,0.75933
0,2,0,46.0,76.0,5.93E-5,1.0050179
0,2,1,22.0,46.0,8.3E-5,0.9304567
0,2,2,19.0,46.0,1.47E-4,0.923465
0,2,3,15.0,50.0,8.7E-5,0.8886599
0,2,4,12.0,46.0,8.31E-5,0.8893833
0,2,5,1.0,0.0,1.363E-4,0.0
0,3,0,37.0,74.0,7.16E-5,1.0695079
0,3,1,31.0,80.0,5.54E-5,1.0753841
0,3,2,30.0,80.0,5.57E-5,1.0340734
0,3,3,24.0,80.0,5.75E-5,1.0163229
0,3,4,9.0,55.0,1.016E-4,0.9762347
0,4,0,39.0,46.0,5.47E-5,1.1252304
0,4,1,35.0,49.0,5.72E-5,1.0732652
0,4,2,32.0,49.0,5.69E-5,0.9716161
0,4,3,32.0,49.0,6.23E-5,1.0384743
0,4,4,18.0,49.0,7.37E-5,1.0110151
0,4,5,18.0,49.0,8.34E-5,0.9489134
0,4,6,11.0,49.0,1.054E-4,0.9269707
0,4,7,11.0,34.0,1.185E-4,0.9035428
0,4,8,11.0,33.0,1.247E-4,0.8722168
0,4,9,7.0,0.0,1.291E-4,0.0
1,0,0,49.0,62.0,5.51E-5,1.0764778
1,0,1,19.0,61.0,7.78E-5,1.0257438
1,0,2,16.0,61.0,8.67E-5,1.0186769
1,0,3,16.0,58.0,8.8E-5,0.9718106
1,0,4,16.0,60.0,8.72E-5,0.9253847
1,0,5,15.0,64.0,8.57E-5,0.9317393
1,0,6,12.0,68.0,8.75E-5,0.9267067
1,0,7,12.0,68.0,8.57E-5,0.8562758
1,0,8,9.0,0.0,9.29E-5,0.0
1,1,0,50.0,39.0,5.71E-5,1.0994307
1,1,1,50.0,32.0,5.73E-5,1.0714879
1,1,2,43.0,39.0,5.62E-5,1.0031
1,1,3,34.0,39.0,5.57E-5,1.0301393
1,1,4,30.0,39.0,6.83E-5,1.0381002
1,1,5,24.0,33.0,1.249E-4,0.9578326
1,1,6,24.0,33.0,6.47E-5,0.8929895
1,1,7,0.0,10.0,0.0,0.6394959
1,2,0,29.0,35.0,5.52E-5,0.9924892
1,2,1,24.0,35.0,5.89E-5,1.006547
1,2,2,24.0,26.0,5.84E-5,0.9460371
1,2,3,24.0,10.0,5.91E-5,0.6245392
1,3,0,58.0,52.0,4.78E-5,1.0490048
1,3,1,51.0,22.0,4.75E-5,0.8208345
1,3,2,46.0,27.0,4.68E-5,0.7932633
1,3,3,43.0,30.0,4.4E-5,0.8246052
1,3,4,27.0,30.0,6.17E-5,0.8299908
1,3,5,18.0,23.0,9.49E-5,0.7756168
1,3,6,11.0,14.0,1.353E-4,0.6752514
1,3,7,11.0,14.0,1.389E-4,0.6505745
1,3,8,0.0,10.0,0.0,0.5603184
1,4,0,62.0,40.0,1.182E-4,1.0329245
1,4,1,58.0,46.0,4.8E-5,0.9722626
1,4,2,52.0,46.0,4.82E-5,1.0184328
1,4,3,40.0,46.0,5.9E-5,0.9817834
1,4,4,40.0,42.0,5.7E-5,0.8885123
1,4,5,36.0,41.0,5.68E-5,0.8366242
1,4,6,17.0,18.0,9.63E-5,0.6884951
1,4,7,15.0,20.0,1.184E-4,0.5660202
1,4,8,9.0,0.0,1.626E-4,0.0
1,5,0,50.0,76.0,4.65E-5,1.0593961
1,5,1,45.0,48.0,4.68E-5,1.0773564
1,5,2,29.0,48.0,6.29E-5,1.0979508
1,5,3,9.0,51.0,1.633E-4,1.0172303
2,0,0,11.0,42.0,7.84E-5,0.9468872
2,0,1,11.0,42.0,8.35E-5,1.0202967
2,0,2,11.0,36.0,8.12E-5,0.8415239
2,0,3,7.0,0.0,1.255E-4,0.0
2,1,0,59.0,32.0,4.64E-5,1.0312564
2,1,1,54.0,32.0,4.66E-5,0.9012212
2,1,2,52.0,23.0,4.62E-5,0.8789628
2,1,3,35.0,25.0,5.54E-5,0.7959302
2,1,4,35.0,24.0,5.76E-5,0.8145846
