Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,82.0,38.0,1.0639025,5.61E-5
0,0,1,57.0,33.0,1.0335871,7.94E-5
0,0,2,57.0,25.0,0.9880472,5.87E-5
0,0,3,47.0,25.0,0.9025017,6.06E-5
0,0,4,47.0,18.0,0.8082894,7.72E-5
0,0,5,40.0,18.0,0.8162534,7.61E-5
0,0,6,15.0,18.0,0.6766461,7.45E-5
0,0,7,8.0,0.0,0.6023992,0.0
0,1,0,57.0,60.0,1.0144704,5.6E-5
0,1,1,48.0,52.0,1.001523,6.07E-5
0,1,2,52.0,49.0,1.0260412,5.78E-5
0,1,3,52.0,42.0,0.8953119,7.32E-5
0,1,4,52.0,16.0,0.8014617,1.269E-4
0,1,5,34.0,16.0,0.7256542,1.713E-4
0,1,6,0.0,2.0,0.0,2.147E-4
0,2,0,46.0,43.0,1.0081929,5.59E-5
0,2,1,43.0,36.0,0.9123783,6.11E-5
0,2,2,41.0,32.0,0.8913551,5.67E-5
0,2,3,42.0,26.0,0.9345606,5.85E-5
0,2,4,32.0,25.0,0.9679637,5.85E-5
0,2,5,11.0,24.0,0.6550939,5.93E-5
0,2,6,15.0,20.0,0.5869521,5.75E-5
0,2,7,0.0,0.0,0.4789067,0.0
0,3,0,61.0,63.0,1.0978324,4.55E-5
0,3,1,58.0,61.0,1.111312,4.86E-5
0,3,2,58.0,56.0,1.0173575,5.08E-5
0,3,3,57.0,35.0,0.9668564,6.83E-5
0,3,4,34.0,12.0,0.8329346,1.078E-4
0,3,5,0.0,10.0,0.0,1.504E-4
0,4,0,42.0,46.0,1.0056485,4.84E-5
0,4,1,42.0,46.0,0.9407846,4.91E-5
0,4,2,37.0,46.0,0.8920711,4.94E-5
0,4,3,37.0,19.0,0.9249499,7.33E-5
0,4,4,18.0,12.0,0.8325507,7.14E-5
0,4,5,11.0,12.0,0.6153275,7.67E-5
0,4,6,6.0,0.0,0.5526051,0.0
0,5,0,25.0,52.0,1.1101132,5.75E-5
0,5,1,28.0,26.0,1.0559196,7.66E-5
0,5,2,24.0,23.0,1.0384534,8.69E-5
0,5,3,24.0,22.0,0.9997703,8.57E-5
0,5,4,24.0,22.0,0.9420943,8.49E-5
0,5,5,0.0,3.0,0.0,1.927E-4
0,6,0,50.0,80.0,1.0852392,4.63E-5
0,6,1,52.0,78.0,0.9628694,4.52E-5
0,6,2,47.0,50.0,1.044326,5.57E-5
0,6,3,53.0,44.0,0.9504501,5.59E-5
0,6,4,41.0,34.0,1.0020299,6.86E-5
0,6,5,44.0,18.0,0.9394974,9.98E-5
0,6,6,49.0,14.0,0.9393657,9.79E-5
0,6,7,49.0,14.0,0.9374141,1.008E-4
0,6,8,27.0,11.0,0.8251622,9.78E-5
0,6,9,25.0,11.0,0.8907765,1.048E-4
0,6,10,22.0,11.0,0.7543188,1.053E-4
0,6,11,18.0,11.0,0.7602305,1.051E-4
0,6,12,15.0,10.0,0.7071445,1.053E-4
0,7,0,60.0,68.0,1.0488482,4.35E-5
0,7,1,60.0,41.0,0.9820746,5.5E-5
0,7,2,49.0,39.0,0.953969,5.58E-5
0,7,3,21.0,35.0,0.8150601,5.71E-5
0,7,4,17.0,34.0,0.7585232,7.74E-5
0,7,5,10.0,34.0,0.5917514,5.95E-5
0,8,0,34.0,51.0,1.028549,4.51E-5
0,8,1,34.0,42.0,1.0510866,4.62E-5
0,8,2,35.0,41.0,1.0493778,4.6E-5
0,8,3,35.0,40.0,0.9598652,4.45E-5
0,8,4,35.0,18.0,0.9586651,5.49E-5
0,8,5,22.0,18.0,0.9147618,5.56E-5
0,8,6,22.0,18.0,0.8511407,5.34E-5
0,8,7,22.0,18.0,0.737151,8.38E-5
0,8,8,22.0,18.0,0.7285759,5.62E-5
0,8,9,22.0,18.0,0.7132578,5.69E-5
0,8,10,14.0,18.0,0.6737964,5.6E-5
0,8,11,9.0,0.0,0.5727472,0.0
0,9,0,57.0,43.0,1.0204701,7.07E-5
0,9,1,51.0,40.0,0.9638371,5.92E-5
0,9,2,38.0,17.0,0.9259768,1.226E-4
0,9,3,34.0,14.0,0.9642005,8.5E-5
0,9,4,35.0,11.0,0.8742868,8.5E-5
0,9,5,31.0,11.0,0.852997,8.37E-5
0,9,6,0.0,9.0,0.0,8.83E-5
1,0,0,49.0,62.0,1.0157556,4.68E-5
1,0,1,47.0,56.0,1.0573458,4.56E-5
1,0,2,47.0,53.0,0.9270432,4.98E-5
1,0,3,44.0,50.0,0.9051503,4.81E-5
1,0,4,48.0,27.0,0.9175292,5.49E-5
1,0,5,49.0,26.0,0.8430088,5.86E-5
1,0,6,39.0,12.0,0.8026658,9.85E-5
1,0,7,37.0,9.0,0.722532,1.286E-4
1,1,0,55.0,48.0,0.972197,5.4E-5
1,1,1,60.0,42.0,0.9976938,5.67E-5
1,1,2,53.0,22.0,0.9276149,8.14E-5
1,1,3,25.0,16.0,0.8196,8.32E-5
1,1,4,2.0,16.0,0.6875707,8.31E-5
1,2,0,29.0,35.0,1.0203092,5.66E-5
1,2,1,36.0,28.0,0.9196861,6.18E-5
1,2,2,31.0,28.0,0.9673026,5.87E-5
1,2,3,19.0,10.0,0.982256,8.23E-5
