Game,Rounds,P0 Score,P1 Score,Winner
0,8,97,104,1
1,5,111,21,0
2,12,78,125,1
3,4,10,103,1
4,9,120,69,0
5,8,106,93,0
6,8,109,79,0
7,2,104,0,0
8,4,114,36,0
9,7,107,89,0
10,8,98,144,1
11,4,100,30,0
12,3,0,108,1
13,5,14,124,1
14,8,100,53,0
15,2,0,111,1
16,7,77,130,1
17,6,85,102,1
18,5,80,145,1
19,7,117,55,0
