Game,Rounds,P0 Score,P1 Score,Winner
0,8,77,101,1
1,11,139,70,0
2,8,126,25,0
3,12,116,62,0
4,9,107,45,0
5,5,102,31,0
6,11,119,73,0
7,5,40,102,1
8,7,104,12,0
9,8,108,50,0
10,3,0,140,1
11,5,57,100,1
12,6,114,49,0
13,4,3,113,1
14,9,109,63,0
15,12,70,119,1
16,8,36,119,1
17,7,108,20,0
18,6,110,17,0
19,7,59,102,1
