Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,8,0,37,46,9
0,1,0,42,1,10,0,5,11,6
0,2,10,42,0,8,10,0,2,12
0,3,10,49,1,9,0,7,14,7
0,4,10,88,1,5,0,39,49,10
0,5,10,119,1,7,0,31,38,7
1,0,24,0,0,7,24,0,5,29
1,1,24,19,1,6,0,19,25,6
1,2,42,19,0,7,18,0,5,23
1,3,42,47,1,4,0,28,36,8
1,4,42,62,1,6,0,15,25,10
1,5,42,69,1,13,0,7,13,6
1,6,69,69,0,4,27,0,6,33
1,7,69,93,1,4,0,24,34,10
1,8,69,158,1,3,0,65,75,10
2,0,32,0,0,2,32,0,10,42
2,1,32,32,1,8,0,32,40,8
2,2,60,32,0,4,28,0,5,33
2,3,60,61,1,5,0,29,38,9
2,4,60,74,1,9,0,13,20,7
2,5,88,74,0,4,28,0,2,30
2,6,88,102,1,3,0,28,38,10
3,0,23,0,0,6,23,0,10,33
3,1,23,28,1,4,0,28,38,10
3,2,23,81,1,6,0,53,63,10
3,3,23,118,1,5,0,37,40,3
4,0,7,0,0,10,7,0,6,13
4,1,7,45,1,5,0,45,54,9
4,2,7,61,1,8,0,16,24,8
4,3,18,61,0,7,11,0,4,15
4,4,18,71,1,7,0,10,20,10
4,5,50,71,0,9,32,0,6,38
4,6,50,80,1,8,0,9,16,7
4,7,50,104,1,5,0,24,32,8
5,0,36,0,0,11,36,0,0,11
5,1,36,17,1,8,0,17,26,9
5,2,52,17,0,7,16,0,6,22
5,3,52,32,1,8,0,15,21,6
5,4,61,32,0,10,9,0,8,17
5,5,87,32,0,5,26,0,2,28
5,6,150,32,0,5,63,0,0,38
6,0,6,0,0,8,6,0,8,14
6,1,45,0,0,5,39,0,3,42
6,2,45,13,1,11,0,13,20,7
6,3,68,13,0,5,23,0,9,32
6,4,74,13,0,11,6,0,9,15
6,5,74,39,1,7,0,26,34,8
6,6,74,65,1,7,0,26,34,8
6,7,74,72,1,11,0,7,13,6
6,8,90,72,0,9,16,0,1,17
6,9,90,81,1,9,0,9,19,10
6,10,90,113,1,7,0,32,42,10
7,0,22,0,0,6,22,0,5,27
7,1,22,52,1,6,0,52,62,10
7,2,31,52,0,10,9,0,5,14
7,3,31,91,1,4,0,39,44,5
7,4,31,118,1,4,0,27,30,3
8,0,0,14,1,11,0,14,16,2
8,1,12,14,0,5,12,0,1,13
8,2,12,18,1,9,0,4,12,8
8,3,12,30,1,7,0,12,14,2
8,4,12,46,1,7,0,16,17,1
8,5,19,46,0,7,7,0,7,14
8,6,30,46,0,6,11,0,10,21
8,7,30,52,1,12,0,6,14,8
8,8,30,72,1,8,0,20,30,10
8,9,30,103,1,8,0,31,34,3
9,0,0,7,1,9,0,7,15,8
9,1,0,10,1,8,0,3,13,10
9,2,0,22,1,6,0,12,22,10
9,3,4,22,0,7,4,0,7,11
9,4,4,40,1,1,0,18,28,10
9,5,4,62,1,8,0,22,31,9
9,6,4,107,1,7,0,45,20,0
10,0,0,51,1,10,0,51,26,0
10,1,0,84,1,10,0,33,34,1
10,2,0,101,1,9,0,17,26,9
11,0,0,9,1,7,0,9,18,9
11,1,0,21,1,9,0,12,15,3
11,2,0,24,1,12,0,3,13,10
11,3,0,41,1,8,0,17,24,7
11,4,0,65,1,7,0,24,26,2
11,5,0,100,1,6,0,35,45,10
12,0,46,0,0,9,46,0,0,21
12,1,58,0,0,10,12,0,1,13
12,2,72,0,0,5,14,0,8,22
12,3,72,24,1,8,0,24,32,8
12,4,72,51,1,6,0,27,30,3
12,5,72,111,1,6,0,60,69,9
13,0,0,60,1,4,0,60,68,8
13,1,0,93,1,2,0,33,43,10
13,2,0,99,1,10,0,6,14,8
13,3,34,99,0,4,34,0,2,36
13,4,34,115,1,6,0,16,22,6
14,0,8,0,0,5,8,0,8,16
14,1,8,3,1,5,0,3,11,8
14,2,21,3,0,3,13,0,10,23
14,3,21,35,1,2,0,32,39,7
14,4,21,62,1,11,0,27,28,1
14,5,40,62,0,4,19,0,1,20
14,6,52,62,0,6,12,0,10,22
14,7,52,94,1,7,0,32,42,10
14,8,52,103,1,11,0,9,18,9
15,0,24,0,0,4,24,0,9,33
15,1,24,38,1,5,0,38,48,10
15,2,24,73,1,8,0,35,45,10
15,3,24,113,1,4,0,40,48,8
16,0,0,50,1,3,0,50,60,10
16,1,38,50,0,7,38,0,0,13
16,2,47,50,0,10,9,0,10,19
16,3,47,107,1,5,0,57,60,3
17,0,19,0,0,6,19,0,8,27
17,1,37,0,0,6,18,0,9,27
17,2,73,0,0,6,36,0,2,38
17,3,73,25,1,5,0,25,34,9
17,4,73,52,1,11,0,27,34,7
17,5,81,52,0,9,8,0,10,18
17,6,81,74,1,6,0,22,27,5
17,7,81,86,1,11,0,12,15,3
17,8,81,91,1,10,0,5,13,8
17,9,124,91,0,6,43,0,9,52
18,0,28,0,0,5,28,0,6,34
18,1,28,26,1,6,0,26,33,7
18,2,28,49,1,5,0,23,33,10
18,3,48,49,0,8,20,0,7,27
18,4,59,49,0,9,11,0,2,13
18,5,59,73,1,5,0,24,33,9
18,6,59,78,1,12,0,5,15,10
18,7,79,78,0,10,20,0,2,22
18,8,79,126,1,5,0,48,56,8
19,0,20,0,0,8,20,0,8,28
19,1,23,0,0,12,3,0,9,12
19,2,23,59,1,1,0,59,60,1
19,3,23,88,1,4,0,29,30,1
19,4,23,113,1,6,0,25,34,9
