Game,Rounds,P0 Score,P1 Score,Winner
0,6,100,90,0
1,5,116,48,0
2,4,112,33,0
3,4,0,101,1
4,6,113,48,0
5,8,139,39,0
6,12,137,96,0
7,7,132,40,0
8,8,109,45,0
9,6,43,101,1
10,9,139,56,0
11,5,135,27,0
12,5,31,112,1
13,5,69,118,1
14,7,52,107,1
15,7,103,58,0
16,5,117,23,0
17,10,87,115,1
18,12,56,113,1
19,8,158,63,0
