Game,Rounds,P0 Score,P1 Score,Winner
0,6,10,119,1
1,9,69,158,1
2,7,88,102,1
3,4,23,118,1
4,8,50,104,1
5,7,150,32,0
6,11,90,113,1
7,5,31,118,1
8,10,30,103,1
9,7,4,107,1
10,3,0,101,1
11,6,0,100,1
12,6,72,111,1
13,5,34,115,1
14,9,52,103,1
15,4,24,113,1
16,4,47,107,1
17,10,124,91,0
18,9,79,126,1
19,5,23,113,1
