Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,41.0,3.113114,5.94E-5
0,0,1,53.0,36.0,2.8190655,5.59E-5
0,0,2,50.0,31.0,2.6412137,7.41E-5
0,0,3,22.0,31.0,2.4267852,7.57E-5
0,0,4,22.0,12.0,2.1775629,1.034E-4
0,0,5,17.0,12.0,2.0659038,1.048E-4
0,0,6,17.0,12.0,2.0253188,9.97E-5
0,0,7,9.0,0.0,1.6496671,0.0
0,1,0,57.0,60.0,3.114785,5.57E-5
0,1,1,57.0,52.0,3.0106953,5.8E-5
0,1,2,55.0,43.0,2.7721029,5.68E-5
0,1,3,28.0,42.0,2.5360312,1.236E-4
0,1,4,29.0,39.0,2.3521153,5.75E-5
0,1,5,29.0,39.0,2.2296983,5.64E-5
0,1,6,29.0,14.0,2.319896,9.06E-5
0,1,7,19.0,14.0,2.0768801,8.4E-5
0,1,8,21.0,11.0,1.9529652,8.82E-5
0,1,9,0.0,10.0,0.0,1.233E-4
0,2,0,51.0,68.0,2.9535988,4.34E-5
0,2,1,48.0,61.0,2.89384,4.5E-5
0,2,2,41.0,53.0,2.6928636,4.59E-5
0,2,3,21.0,51.0,2.4544469,4.52E-5
0,2,4,16.0,51.0,2.1036133,4.65E-5
0,2,5,5.0,0.0,1.890347,0.0
0,3,0,66.0,63.0,3.2313894,4.4E-5
0,3,1,70.0,58.0,3.0747199,4.93E-5
0,3,2,62.0,40.0,3.0630635,5.81E-5
0,3,3,55.0,40.0,2.7852799,5.86E-5
0,3,4,32.0,15.0,2.5031008,9.03E-5
0,3,5,23.0,13.0,2.140684,1.028E-4
0,3,6,0.0,8.0,0.0,1.144E-4
0,4,0,42.0,46.0,2.9708778,4.65E-5
0,4,1,42.0,46.0,2.8552902,4.84E-5
0,4,2,37.0,46.0,2.5998716,4.67E-5
0,4,3,46.0,34.0,2.4794613,5.56E-5
0,4,4,27.0,34.0,2.5860394,5.9E-5
0,4,5,27.0,19.0,2.2616771,8.44E-5
0,4,6,27.0,19.0,2.2113042,1.678E-4
0,4,7,17.0,11.0,2.0901026,1.679E-4
0,4,8,0.0,0.0,1.6452767,0.0
0,5,0,28.0,52.0,3.4062992,5.5E-5
0,5,1,26.0,49.0,3.0382261,5.87E-5
0,5,2,20.0,49.0,2.8712494,5.84E-5
0,5,3,20.0,23.0,2.6545523,8.45E-5
0,5,4,18.0,23.0,2.5462347,8.84E-5
0,5,5,18.0,23.0,2.2370223,9.13E-5
