Game,Rounds,P0 Score,P1 Score,Winner
0,9,106,95,0
1,7,115,47,0
2,8,113,43,0
3,3,0,115,1
4,7,133,50,0
5,7,151,62,0
6,10,129,29,0
7,4,35,101,1
8,7,120,10,0
9,9,137,74,0
10,12,97,108,1
11,6,56,133,1
12,6,37,124,1
13,6,109,33,0
14,5,50,137,1
15,4,7,114,1
16,5,104,0,0
17,9,120,49,0
18,5,101,0,0
19,8,143,58,0
