Game,Rounds,P0 Score,P1 Score,Winner
0,11,64,102,1
1,6,76,106,1
2,9,103,78,0
3,8,43,111,1
4,7,133,78,0
5,11,149,97,0
6,10,103,66,0
7,10,122,90,0
8,3,100,0,0
9,5,0,141,1
10,9,115,46,0
11,7,66,120,1
12,10,86,119,1
13,5,78,117,1
14,9,90,129,1
15,10,79,103,1
16,8,29,109,1
17,10,82,116,1
18,12,69,103,1
19,10,130,68,0
