Game,Rounds,P0 Score,P1 Score,Winner
0,7,34,113,1
1,7,176,9,0
2,4,36,102,1
3,11,84,130,1
4,6,121,41,0
5,8,101,58,0
6,4,118,0,0
7,4,0,108,1
8,7,124,56,0
9,10,47,137,1
10,10,95,118,1
11,6,38,110,1
12,5,29,113,1
13,5,37,121,1
14,8,10,109,1
15,10,48,102,1
16,3,101,0,0
17,8,0,107,1
18,8,106,73,0
19,8,154,32,0
