Game,Rounds,P0 Score,P1 Score,Winner
0,6,27,103,1
1,8,96,107,1
2,6,112,69,0
3,4,7,103,1
4,9,143,98,0
5,8,128,7,0
6,10,126,81,0
7,7,114,76,0
8,10,98,102,1
9,13,149,95,0
10,10,131,86,0
11,6,47,153,1
12,10,78,113,1
13,5,106,33,0
14,9,100,73,0
15,4,0,118,1
16,7,72,111,1
17,13,139,92,0
18,9,103,50,0
19,7,101,58,0
