Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,41,1,5,0,41,48,7
0,1,0,70,1,7,0,29,31,2
0,2,10,70,0,8,10,0,2,12
0,3,10,82,1,10,0,12,22,10
0,4,27,82,0,9,17,0,10,27
0,5,27,103,1,6,0,21,24,3
1,0,0,16,1,7,0,16,22,6
1,1,15,16,0,5,15,0,2,17
1,2,25,16,0,8,10,0,10,20
1,3,25,57,1,4,0,41,51,10
1,4,39,57,0,5,14,0,6,20
1,5,39,75,1,14,0,18,20,2
1,6,96,75,0,3,57,0,0,32
1,7,96,107,1,4,0,32,41,9
2,0,51,0,0,2,51,0,7,58
2,1,51,30,1,6,0,30,39,9
2,2,84,30,0,3,33,0,9,42
2,3,84,59,1,5,0,29,38,9
2,4,84,69,1,6,0,10,20,10
2,5,112,69,0,4,28,0,2,30
3,0,7,0,0,8,7,0,8,15
3,1,7,41,1,3,0,41,51,10
3,2,7,95,1,3,0,54,63,9
3,3,7,103,1,6,0,8,11,3
4,0,19,0,0,8,19,0,9,28
4,1,19,43,1,5,0,43,52,9
4,2,47,43,0,7,28,0,10,38
4,3,47,83,1,3,0,40,49,9
4,4,47,95,1,7,0,12,22,10
4,5,65,95,0,8,18,0,4,22
4,6,90,95,0,5,25,0,10,35
4,7,90,98,1,7,0,3,11,8
4,8,143,98,0,3,53,0,6,59
5,0,12,0,0,7,12,0,3,15
5,1,34,0,0,6,22,0,9,31
5,2,42,0,0,8,8,0,4,12
5,3,42,7,1,7,0,7,16,9
5,4,54,7,0,14,12,0,2,14
5,5,65,7,0,4,11,0,10,21
5,6,93,7,0,5,28,0,8,36
5,7,128,7,0,3,35,0,3,38
6,0,16,0,0,6,16,0,6,22
6,1,44,0,0,5,28,0,1,29
6,2,44,14,1,8,0,14,16,2
6,3,63,14,0,5,19,0,10,29
6,4,66,14,0,6,3,0,9,12
6,5,66,42,1,13,0,28,34,6
6,6,66,67,1,8,0,25,32,7
6,7,66,81,1,8,0,14,24,10
6,8,80,81,0,7,14,0,7,21
6,9,126,81,0,6,46,0,4,50
7,0,58,0,0,3,58,0,4,62
7,1,58,25,1,7,0,25,35,10
7,2,58,36,1,8,0,11,19,8
7,3,58,57,1,3,0,21,30,9
7,4,58,76,1,9,0,19,22,3
7,5,77,76,0,7,19,0,9,28
7,6,114,76,0,5,37,0,0,12
8,0,0,23,1,10,0,23,24,1
8,1,10,23,0,6,10,0,10,20
8,2,46,23,0,8,36,0,9,45
8,3,73,23,0,3,27,0,8,35
8,4,73,39,1,7,0,16,17,1
8,5,73,49,1,7,0,10,18,8
8,6,96,49,0,5,23,0,6,29
8,7,96,64,1,10,0,15,17,2
8,8,98,64,0,7,2,0,9,11
8,9,98,102,1,7,0,38,41,3
9,0,21,0,0,5,21,0,9,30
9,1,26,0,0,9,5,0,9,14
9,2,34,0,0,7,8,0,5,13
9,3,45,0,0,8,11,0,9,20
9,4,45,5,1,2,0,5,15,10
9,5,50,5,0,7,5,0,7,12
9,6,56,5,0,8,6,0,8,14
9,7,56,58,1,5,0,53,62,9
9,8,67,58,0,10,11,0,7,18
9,9,77,58,0,9,10,0,9,19
9,10,91,58,0,3,14,0,9,23
9,11,91,95,1,3,0,37,47,10
9,12,149,95,0,3,58,0,6,64
10,0,0,23,1,7,0,23,26,3
10,1,0,26,1,9,0,3,12,9
10,2,4,26,0,8,4,0,8,12
10,3,4,47,1,8,0,21,30,9
10,4,34,47,0,5,30,0,4,34
10,5,43,47,0,5,9,0,3,12
10,6,43,68,1,6,0,21,29,8
10,7,43,86,1,8,0,18,26,8
10,8,85,86,0,4,42,0,10,52
10,9,131,86,0,4,46,0,8,54
11,0,36,0,0,3,36,0,0,11
11,1,36,37,1,3,0,37,47,10
11,2,47,37,0,12,11,0,7,18
11,3,47,63,1,5,0,26,36,10
11,4,47,99,1,5,0,36,38,2
11,5,47,153,1,3,0,54,55,1
12,0,21,0,0,6,21,0,6,27
12,1,21,15,1,8,0,15,22,7
