Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,76.0,14.0,2.2656394,8.38E-5
0,0,1,52.0,11.0,2.1209067,1.262E-4
0,0,2,47.0,11.0,2.0756593,8.66E-5
0,0,3,48.0,11.0,1.8880729,8.75E-5
0,0,4,48.0,7.0,1.8086737,1.286E-4
0,1,0,69.0,60.0,2.225852,5.67E-5
0,1,1,61.0,56.0,2.1568277,6.06E-5
0,1,2,58.0,48.0,2.0994868,5.94E-5
0,1,3,34.0,42.0,1.9392121,6.08E-5
0,1,4,31.0,24.0,1.8438216,8.48E-5
0,1,5,31.0,24.0,1.7022199,8.85E-5
0,1,6,0.0,2.0,0.0,1.432E-4
0,2,0,48.0,71.0,2.0990541,4.51E-5
0,2,1,45.0,64.0,1.9885632,4.85E-5
0,2,2,41.0,40.0,1.8951074,7.53E-5
0,2,3,16.0,35.0,1.5853902,8.02E-5
0,2,4,12.0,32.0,1.4941094,7.55E-5
0,2,5,12.0,12.0,1.3910052,1.026E-4
0,2,6,12.0,12.0,1.3428304,9.54E-5
0,2,7,2.0,0.0,1.2484237,0.0
0,3,0,61.0,63.0,2.3483674,4.78E-5
0,3,1,53.0,61.0,2.2286221,5.17E-5
0,3,2,47.0,61.0,2.0962528,5.1E-5
0,3,3,51.0,60.0,1.8949334,5.38E-5
0,3,4,31.0,55.0,1.8513099,4.93E-5
0,3,5,30.0,53.0,1.7034813,5.13E-5
0,3,6,27.0,48.0,1.67987,7.48E-5
0,3,7,24.0,48.0,1.5757865,5.12E-5
0,3,8,22.0,26.0,1.3835295,5.85E-5
0,3,9,0.0,10.0,0.0,1.656E-4
0,4,0,42.0,46.0,2.1580251,4.84E-5
0,4,1,42.0,46.0,2.091058,7.23E-5
0,4,2,40.0,41.0,1.9592634,5.8E-5
0,4,3,40.0,41.0,1.8733536,5.05E-5
0,4,4,37.0,40.0,1.6497756,4.55E-5
0,4,5,37.0,40.0,1.5973888,7.06E-5
0,4,6,29.0,39.0,1.4433442,4.74E-5
0,4,7,29.0,27.0,1.3335681,5.47E-5
0,4,8,10.0,0.0,1.1319826,0.0
0,5,0,28.0,52.0,2.4250038,6.03E-5
0,5,1,30.0,49.0,2.2721277,6.16E-5
0,5,2,32.0,45.0,2.1244941,5.96E-5
0,5,3,24.0,22.0,2.0265146,8.77E-5
0,5,4,24.0,22.0,1.7908681,8.78E-5
0,5,5,0.0,3.0,0.0,1.624E-4
1,0,0,56.0,46.0,2.2162392,5.72E-5
