Game,Rounds,P0 Score,P1 Score,Winner
0,10,75,134,1
1,10,48,110,1
2,10,103,81,0
3,8,79,127,1
4,10,76,106,1
5,4,113,0,0
6,10,131,41,0
7,8,69,115,1
8,10,108,91,0
9,11,100,96,0
10,8,116,53,0
11,6,23,104,1
12,6,56,102,1
13,4,100,33,0
14,5,46,130,1
15,9,112,97,0
16,8,57,120,1
17,9,16,105,1
18,5,114,0,0
19,6,69,109,1
