Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,3,0,37,46,9
0,1,0,88,1,3,0,51,55,4
0,2,5,88,0,6,5,0,8,13
0,3,5,101,1,6,0,13,17,4
1,0,0,18,1,7,0,18,28,10
1,1,0,38,1,7,0,20,30,10
1,2,8,38,0,5,8,0,3,11
1,3,8,106,1,4,0,68,43,0
2,0,36,0,0,5,36,0,7,43
2,1,36,7,1,10,0,7,13,6
2,2,43,7,0,6,7,0,7,14
2,3,43,56,1,5,0,49,50,1
2,4,43,77,1,7,0,21,22,1
2,5,50,77,0,9,7,0,8,15
2,6,50,123,1,6,0,46,49,3
3,0,7,0,0,8,7,0,10,17
3,1,7,73,1,3,0,73,77,4
3,2,10,73,0,8,3,0,8,11
3,3,10,88,1,7,0,15,20,5
3,4,10,105,1,10,0,17,27,10
4,0,24,0,0,8,24,0,9,33
4,1,24,40,1,6,0,40,43,3
4,2,29,40,0,9,5,0,8,13
4,3,36,40,0,5,7,0,8,15
4,4,62,40,0,4,26,0,9,35
4,5,73,40,0,8,11,0,6,17
4,6,101,40,0,5,28,0,4,32
5,0,43,0,0,8,43,0,0,18
5,1,43,8,1,11,0,8,11,3
5,2,43,18,1,5,0,10,15,5
5,3,43,25,1,3,0,7,14,7
5,4,43,53,1,7,0,28,29,1
5,5,56,53,0,7,13,0,6,19
5,6,62,53,0,7,6,0,5,11
5,7,76,53,0,4,14,0,9,23
5,8,76,64,1,4,0,11,12,1
5,9,76,85,1,8,0,21,30,9
5,10,109,85,0,5,33,0,8,41
6,0,42,0,0,4,42,0,10,52
6,1,66,0,0,4,24,0,8,32
6,2,69,0,0,10,3,0,9,12
6,3,105,0,0,5,36,0,9,45
7,0,0,21,1,5,0,21,28,7
7,1,0,69,1,6,0,48,50,2
7,2,0,82,1,5,0,13,15,2
7,3,0,110,1,2,0,28,37,9
8,0,22,0,0,10,22,0,7,29
8,1,22,23,1,4,0,23,30,7
8,2,93,23,0,6,71,0,0,46
8,3,94,23,0,7,1,0,10,11
8,4,117,23,0,5,23,0,9,32
9,0,24,0,0,7,24,0,9,33
9,1,24,37,1,6,0,37,44,7
9,2,24,65,1,6,0,28,34,6
9,3,74,65,0,4,50,0,7,57
9,4,74,108,1,1,0,43,53,10
10,0,17,0,0,8,17,0,8,25
10,1,17,10,1,10,0,10,11,1
10,2,17,22,1,7,0,12,22,10
10,3,39,22,0,6,22,0,2,24
10,4,39,28,1,5,0,6,15,9
10,5,48,28,0,5,9,0,3,12
10,6,48,41,1,7,0,13,20,7
10,7,48,64,1,5,0,23,30,7
10,8,88,64,0,2,40,0,9,49
10,9,88,82,1,7,0,18,27,9
10,10,88,125,1,8,0,43,18,0
11,0,0,9,1,7,0,9,11,2
11,1,0,21,1,7,0,12,19,7
11,2,22,21,0,5,22,0,10,32
11,3,22,41,1,6,0,20,28,8
11,4,39,41,0,11,17,0,9,26
11,5,39,94,1,3,0,53,54,1
11,6,39,146,1,5,0,52,27,0
12,0,3,0,0,6,3,0,10,13
12,1,3,37,1,2,0,37,44,7
12,2,34,37,0,2,31,0,10,41
12,3,56,37,0,6,22,0,9,31
12,4,56,64,1,6,0,27,32,5
12,5,56,98,1,8,0,34,36,2
12,6,56,120,1,6,0,22,24,2
13,0,0,55,1,3,0,55,63,8
13,1,0,88,1,2,0,33,43,10
13,2,14,88,0,8,14,0,1,15
13,3,78,88,0,3,64,0,2,66
13,4,78,124,1,9,0,36,11,0
14,0,0,21,1,5,0,21,28,7
14,1,0,38,1,8,0,17,26,9
14,2,39,38,0,5,39,0,9,48
14,3,39,77,1,4,0,39,42,3
14,4,51,77,0,12,12,0,7,19
14,5,70,77,0,4,19,0,7,26
14,6,70,87,1,10,0,10,18,8
14,7,79,87,0,6,9,0,7,16
14,8,118,87,0,4,39,0,9,48
15,0,18,0,0,6,18,0,4,22
15,1,18,23,1,7,0,23,31,8
15,2,18,45,1,6,0,22,31,9
15,3,18,76,1,3,0,31,40,9
15,4,18,113,1,5,0,37,12,0
16,0,5,0,0,7,5,0,9,14
16,1,5,32,1,7,0,32,36,4
16,2,67,32,0,3,62,0,2,64
16,3,67,55,1,7,0,23,29,6
16,4,67,65,1,6,0,10,19,9
16,5,67,112,1,2,0,47,56,9
17,0,0,18,1,9,0,18,28,10
17,1,5,18,0,8,5,0,9,14
17,2,5,22,1,5,0,4,12,8
17,3,20,22,0,6,15,0,9,24
17,4,33,22,0,7,13,0,9,22
17,5,33,38,1,6,0,16,25,9
17,6,44,38,0,11,11,0,3,14
17,7,47,38,0,11,3,0,9,12
17,8,47,51,1,7,0,13,21,8
17,9,47,59,1,11,0,8,17,9
17,10,47,62,1,8,0,3,13,10
17,11,47,102,1,3,0,40,48,8
18,0,0,12,1,7,0,12,13,1
18,1,0,17,1,8,0,5,15,10
18,2,0,22,1,7,0,5,15,10
18,3,0,32,1,8,0,10,11,1
18,4,8,32,0,5,8,0,5,13
18,5,16,32,0,4,8,0,9,17
18,6,39,32,0,5,23,0,10,33
18,7,72,32,0,3,33,0,9,42
18,8,72,65,1,5,0,33,39,6
18,9,97,65,0,10,25,0,6,31
18,10,119,65,0,7,22,0,8,30
19,0,2,0,0,7,2,0,10,12
19,1,55,0,0,3,53,0,10,63
19,2,59,0,0,7,4,0,9,13
19,3,72,0,0,3,13,0,8,21
19,4,72,18,1,3,0,18,27,9
19,5,115,18,0,9,43,0,0,18
